SIM-A-011005ACT-A-008 D00000026300020260224562620Simulated deposit                       00
SIM-A-012001ACT-A-001 T00000006720020260224563135Simulated internal transfer             00
SIM-A-012002ACT-A-002 W00000011100020260224563135Simulated withdrawal                    00
SIM-A-012003ACT-A-003 W00000017070020260224563135Simulated withdrawal                    00
SIM-A-012004ACT-A-004 D00000010970020260224563135Simulated deposit                       00
SIM-A-012005ACT-A-006 D00000009890020260224563135Simulated deposit                       00
SIM-A-012006ACT-A-008 T00000002730020260224563135Simulated internal transfer             00
SIM-A-013001ACT-A-002 D00000044060020260224563529Simulated deposit                       00
SIM-A-013002ACT-A-004 T00000009540020260224563529Outbound interbank transfer             00
SIM-A-013003ACT-A-006 W00000014800020260224563529Simulated withdrawal                    00
SIM-A-013004ACT-A-008 W00000006990020260224563529Simulated withdrawal                    00
SIM-A-014001ACT-A-002 T00000017810020260224564028Simulated internal transfer             00
SIM-A-014002ACT-A-004 W00000000930020260224564028Simulated withdrawal                    00
SIM-A-014003ACT-A-005 W00000006900020260224564028Simulated withdrawal                    00
SIM-A-014004ACT-A-006 D00000005910020260224564028Simulated deposit                       00
SIM-A-014005ACT-A-007 D00000030120020260224564028Simulated deposit                       00
SIM-A-015001ACT-A-001 W00000000840020260224564535Simulated withdrawal                    00
SIM-A-015002ACT-A-003 D00000014790020260224564535Simulated deposit                       00
SIM-A-015003ACT-A-005 D00000013710020260224564535Simulated deposit                       00
SIM-A-015004ACT-A-007 T00000013290020260224564535Simulated internal transfer             00
SIM-A-016001ACT-A-001 D00000047880020260224565035Simulated deposit                       00
SIM-A-016002ACT-A-003 T00000031900020260224565035Outbound interbank transfer             00
SIM-A-016003ACT-A-005 T00000012760020260224565035Simulated internal transfer             00
SIM-A-016004ACT-A-007 W00000016480020260224565035Simulated withdrawal                    00
SIM-A-016005ACT-A-008 D00000000850020260224565035Simulated deposit                       00
SIM-A-017001ACT-A-001 T00000028370020260224565546Simulated internal transfer             00
SIM-A-017002ACT-A-002 T00000005800020260224565546Simulated internal transfer             00
SIM-A-017003ACT-A-004 W00000016390020260224565546Simulated withdrawal                    00
SIM-A-017004ACT-A-006 D00000033940020260224565546Simulated deposit                       00
SIM-A-017005ACT-A-008 T00000011780020260224565546Outbound interbank transfer             00
SIM-A-018001ACT-A-002 D00000018610020260224570055Simulated deposit                       00
SIM-A-018002ACT-A-004 D00000017530020260224570055Simulated deposit                       00
SIM-A-018003ACT-A-006 T00000023850020260224570055Simulated internal transfer             00
SIM-A-018004ACT-A-008 W00000000340020260224570055Simulated withdrawal                    00
SIM-A-019001ACT-A-002 D00000001120020260224570452Simulated deposit                       00
SIM-A-019002ACT-A-003 T00000016890020260224570452Simulated internal transfer             00
SIM-A-019003ACT-A-004 T00000023320020260224570452Simulated internal transfer             00
SIM-A-019004ACT-A-005 W00000000250020260224570452Simulated withdrawal                    00
SIM-A-019005ACT-A-007 D00000004670020260224570452Simulated deposit                       00
SIM-A-020001ACT-A-001 T00000016360020260224570956Simulated internal transfer             00
SIM-A-020002ACT-A-003 W00000006130020260224570956Simulated withdrawal                    00
SIM-A-020003ACT-A-005 D00000037760020260224570956Simulated deposit                       00
SIM-A-020004ACT-A-007 T00000034140020260224570956Outbound interbank transfer             00
SIM-A-021001ACT-A-001 D00000022430020260224571476Simulated deposit                       00
SIM-A-021002ACT-A-003 D00000021350020260224571476Simulated deposit                       00
SIM-A-021003ACT-A-005 T00000005410020260224571476Simulated internal transfer             00
SIM-A-021004ACT-A-006 T00000011840020260224571476Simulated internal transfer             00
SIM-A-021005ACT-A-007 W00000009830020260224571476Simulated withdrawal                    00
SIM-A-021006ACT-A-008 W00000015800020260224571476Simulated withdrawal                    00
SIM-A-022001ACT-A-002 T00000027450020260224571990Simulated internal transfer             00
SIM-A-022002ACT-A-004 W00000009740020260224571990Simulated withdrawal                    00
SIM-A-022003ACT-A-006 D00000008490020260224571990Simulated deposit                       00
SIM-A-022004ACT-A-008 D00000007410020260224571990Simulated deposit                       00
SIM-A-023001ACT-A-002 W00000015620020260224572499Simulated withdrawal                    00
SIM-A-023002ACT-A-004 D00000041580020260224572499Simulated deposit                       00
SIM-A-023003ACT-A-006 T00000008500020260224572499Outbound interbank transfer             00
SIM-A-023004ACT-A-008 W00000013440020260224572499Simulated withdrawal                    00
SIM-A-024001ACT-A-001 D00000000960020260224573010Simulated deposit                       00
SIM-A-024002ACT-A-002 D00000025170020260224573010Simulated deposit                       00
SIM-A-024003ACT-A-003 T00000005740020260224573010Outbound interbank transfer             00
SIM-A-024004ACT-A-005 T00000022400020260224573010Simulated internal transfer             00
SIM-A-024005ACT-A-007 W00000005540020260224573010Simulated withdrawal                    00
SIM-A-025001ACT-A-001 T00000009010020260224573417Simulated internal transfer             00
SIM-A-025002ACT-A-003 W00000019230020260224573417Simulated withdrawal                    00
SIM-A-025003ACT-A-005 D00000012310020260224573417Simulated deposit                       00
SIM-A-025004ACT-A-007 D00000011230020260224573417Simulated deposit                       00
